sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,bundler_initial,bundler_mode,categoryid,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,demo_product,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,michel_code,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,scott_code,selos_code,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,stamperija_code,stamp_continent,stamp_country,stamp_date,stamp_group,stamp_group1,stamp_group2,stamp_group3,stamp_product_type,stamp_specialoffers,stamp_year,status,tax_class_id,thumbnail,thumbnail_label,unknown_code,updated_at,url_key,url_path,visibility,weight,yvert_code,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
NIG16612b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:05,,,,,,,1,,,1,,,,,,,,,,,,,Ice Hockey,,,Block after Info Column,,17.5,1,,,Ice Hockey World Championship 2016,,,,,,NIG16612b,Africa,NIGER,,Sport - All others,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:08:10,ice-hockey,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16612b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:05,,,,,,,1,,,1,,,,,,,,,,,,,Ice Hockey,,,Block after Info Column,,15,1,,,Ice Hockey World Championship 2016,,,,,,NIG16612b,Africa,NIGER,,Sport - All others,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:08:10,ice-hockey,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613a,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:05,,,,,,,1,,,0,/N/I/NIG16613a_1.jpg,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,,0,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),/N/I/NIG16613a_1.jpg,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,,,2016,1,,/N/I/NIG16613a_1.jpg,,,2017-02-02 10:08:10,battle-of-verdun,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16613a-Perforated,,,,,,,,,,88,/N/I/NIG16613a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16613a-Imperforated,,,,,,,,,,88,/N/I/NIG16613a_1.jpg,,2,0
NIG16613a-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:05,,,,,,,1,,,0,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,5.2,0,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,Perforated,,2016,1,2,,,,2017-02-02 10:08:11,battle-of-verdun,,2,2,,1392,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16613a-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16613a-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16613a-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,7.7,1,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,FDC,,2016,1,2,,,,2017-02-02 10:08:11,battle-of-verdun,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613a-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,5.2,1,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,CTO,,2016,1,2,,,,2017-02-02 10:08:11,battle-of-verdun,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613a-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,0,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,15,0,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:08:12,battle-of-verdun,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16613a-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16613a-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16613a-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,17.5,1,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:08:12,battle-of-verdun,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613a-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,15,1,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:08:12,battle-of-verdun,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613b,,Default,grouped,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:06,,,,,,,1,,,0,/N/I/NIG16613b_1.jpg,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,,0,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),/N/I/NIG16613b_1.jpg,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,,,2016,1,,/N/I/NIG16613b_1.jpg,,,2017-02-02 10:08:12,battle-of-verdun,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16613b-Perforated,,,,,,,,,,88,/N/I/NIG16613b.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16613b-Imperforated,,,,,,,,,,88,/N/I/NIG16613b_1.jpg,,2,0
NIG16613b-Perforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,0,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,5.2,0,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,Perforated,,2016,1,2,,,,2017-02-02 10:08:13,battle-of-verdun,,2,2,,1393,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,1,0,1,0,0,NIG16613b-Perforated12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16613b-Perforated19694,,,,,,,,,,,,,,,,,,,,
NIG16613b-Perforated12,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,7.7,1,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,FDC,,2016,1,2,,,,2017-02-02 10:08:13,battle-of-verdun,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613b-Perforated19694,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:06,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,5.2,1,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,CTO,,2016,1,2,,,,2017-02-02 10:08:13,battle-of-verdun,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613b-Imperforated,,Default,simple,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:07,,,,,,,1,,,0,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,15,0,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,Imperforated,,2016,1,2,,,,2017-02-02 10:08:13,battle-of-verdun,,2,2,,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,NIG16613b-Imperforated12786,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIG16613b-Imperforated35995,,,,,,,,,,,,,,,,,,,,
NIG16613b-Imperforated12786,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:07,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,17.5,1,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,FDC Imperf.,,2016,1,2,,,,2017-02-02 10:08:13,battle-of-verdun,,2,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
NIG16613b-Imperforated35995,,Default,bundle,NIGER 21 12 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,,,,,,2017-02-02 09:55:07,,,,,,,1,,,1,,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,15,1,,,100th anniversary of the battle of Verdun (Philippe Pétain (1856–1951)),,,,,,NIG16613b,Africa,NIGER,,War - World War I,,,,CTO Imperf.,,2016,1,2,,,,2017-02-02 10:08:13,battle-of-verdun,,1,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIG16608b,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:55,,,,,,,1,,,0,/N/I/NIG16608b_1.jpg,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,,0,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",/N/I/NIG16608b_1.jpg,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,,,2016,1,,/N/I/NIG16608b_1.jpg,,,2017-02-02 10:07:53,nobel-prize-2016,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16608b-Perforated,,,,,,,,,,88,/N/I/NIG16608b.jpg,,1,0
NIG16609a,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:56,,,,,,,1,,,0,/N/I/NIG16609a_1.jpg,,,,,,,,,,,,Trains,,,Block after Info Column,,,0,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",/N/I/NIG16609a_1.jpg,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,,,2016,1,,/N/I/NIG16609a_1.jpg,,,2017-02-02 10:07:55,trains,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16609a-Perforated,,,,,,,,,,88,/N/I/NIG16609a.jpg,,1,0
NIG16609b,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:57,,,,,,,1,,,0,/N/I/NIG16609b_1.jpg,,,,,,,,,,,,Trains,,,Block after Info Column,,,0,,,"European speed trains (Eurostar e320, Great Britain)",/N/I/NIG16609b_1.jpg,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,,,2016,1,,/N/I/NIG16609b_1.jpg,,,2017-02-02 10:07:57,trains,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16609b-Perforated,,,,,,,,,,88,/N/I/NIG16609b.jpg,,1,0
NIG16610a,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:58,,,,,,,1,,,0,/N/I/NIG16610a_1.jpg,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,,0,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",/N/I/NIG16610a_1.jpg,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,,,2016,1,,/N/I/NIG16610a_1.jpg,,,2017-02-02 10:07:58,toyota-corolla,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16610a-Perforated,,,,,,,,,,88,/N/I/NIG16610a.jpg,,1,0
NIG16610b,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:59,,,,,,,1,,,0,/N/I/NIG16610b_1.jpg,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,,0,,,"50th anniversary of Toyota Corolla (Corolla Sprinter (E10), 1966)",/N/I/NIG16610b_1.jpg,,,,,NIG16610b,Africa,NIGER,,Transports - Cars,,,,,,2016,1,,/N/I/NIG16610b_1.jpg,,,2017-02-02 10:08:01,toyota-corolla,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16610b-Perforated,,,,,,,,,,88,/N/I/NIG16610b.jpg,,1,0
NIG16611a,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:00,,,,,,,1,,,0,/N/I/NIG16611a_1.jpg,,,,,,,,,,,,Muhammad Ali,,,Block after Info Column,,,0,,,Tribute to Muhammad Ali (Muhammad Ali (1942–2016)),/N/I/NIG16611a_1.jpg,,,,,NIG16611a,Africa,NIGER,,Sport - Boxing,,,,,,2016,1,,/N/I/NIG16611a_1.jpg,,,2017-02-02 10:08:03,muhammad-ali,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16611a-Perforated,,,,,,,,,,88,/N/I/NIG16611a.jpg,,1,0
NIG16611b,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:01,,,,,,,1,,,0,/N/I/NIG16611b_1.jpg,,,,,,,,,,,,Muhammad Ali,,,Block after Info Column,,,0,,,Tribute to Muhammad Ali (Muhammad Ali (1942–2016)),/N/I/NIG16611b_1.jpg,,,,,NIG16611b,Africa,NIGER,,Sport - Boxing,,,,,,2016,1,,/N/I/NIG16611b_1.jpg,,,2017-02-02 10:08:04,muhammad-ali,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16611b-Perforated,,,,,,,,,,88,/N/I/NIG16611b.jpg,,1,0
NIG16612a,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:03,,,,,,,1,,,0,/N/I/NIG16612a_1.jpg,,,,,,,,,,,,Ice Hockey,,,Block after Info Column,,,0,,,Ice Hockey World Championship 2016,/N/I/NIG16612a_1.jpg,,,,,NIG16612a,Africa,NIGER,,Sport - All others,,,,,,2016,1,,/N/I/NIG16612a_1.jpg,,,2017-02-02 10:08:06,ice-hockey,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16612a-Perforated,,,,,,,,,,88,/N/I/NIG16612a.jpg,,1,0
NIG16612b,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:04,,,,,,,1,,,0,/N/I/NIG16612b_1.jpg,,,,,,,,,,,,Ice Hockey,,,Block after Info Column,,,0,,,Ice Hockey World Championship 2016,/N/I/NIG16612b_1.jpg,,,,,NIG16612b,Africa,NIGER,,Sport - All others,,,,,,2016,1,,/N/I/NIG16612b_1.jpg,,,2017-02-02 10:08:08,ice-hockey,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16612b-Perforated,,,,,,,,,,88,/N/I/NIG16612b.jpg,,1,0
NIG16613a,,Default,grouped,NIGER 20 10 2017 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:05,,,,,,,1,,,0,/N/I/NIG16613a_1.jpg,,,,,,,,,,,,Battle of Verdun,,,Block after Info Column,,,0,,,100th anniversary of the battle of Verdun (Konstantin Schmidt von Knobelsdorf (1860–1936); Imperial German soldiers on attack; French soldiers on artillery attack; Édouard de Castelnau (1851–1944)),/N/I/NIG16613a_1.jpg,,,,,NIG16613a,Africa,NIGER,,War - World War I,,,,,,2016,1,,/N/I/NIG16613a_1.jpg,,,2017-02-02 10:08:10,battle-of-verdun,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16613a-Perforated,,,,,,,,,,88,/N/I/NIG16613a.jpg,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIG16608b,,Default,grouped,NIGER 17 03 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:55,,,,,,,1,,,0,/N/I/NIG16608b_1.jpg,,,,,,,,,,,,Nobel prize 2016,,,Block after Info Column,,,0,,,"Recipients of Nobel prize 2016 (Jean-Pierre Sauvage, Nobel Prize in Chemistry 2016)",/N/I/NIG16608b_1.jpg,,,,,NIG16608b,Africa,NIGER,,Fauna - All others,Science,,,,,2016,1,,/N/I/NIG16608b_1.jpg,,,2017-02-02 10:07:53,nobel-prize-2016,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16608b-Perforated,,,,,,,,,,88,/N/I/NIG16608b.jpg,,1,0
NIG16609a,,Default,grouped,NIGER 17 03 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:56,,,,,,,1,,,0,/N/I/NIG16609a_1.jpg,,,,,,,,,,,,Trains,,,Block after Info Column,,,0,,,"European speed trains (SJ X40, Sweden; ÖBB Railjet, Austria; ETR 600/610, Switzerland; SuperCity, Czech Republic)",/N/I/NIG16609a_1.jpg,,,,,NIG16609a,Africa,NIGER,,Transports - Trains,,,,,,2016,1,,/N/I/NIG16609a_1.jpg,,,2017-02-02 10:07:55,trains,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16609a-Perforated,,,,,,,,,,88,/N/I/NIG16609a.jpg,,1,0
NIG16609b,,Default,grouped,NIGER 17 03 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:57,,,,,,,1,,,0,/N/I/NIG16609b_1.jpg,,,,,,,,,,,,Trains,,,Block after Info Column,,,0,,,"European speed trains (Eurostar e320, Great Britain)",/N/I/NIG16609b_1.jpg,,,,,NIG16609b,Africa,NIGER,,Transports - Trains,,,,,,2016,1,,/N/I/NIG16609b_1.jpg,,,2017-02-02 10:07:57,trains,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16609b-Perforated,,,,,,,,,,88,/N/I/NIG16609b.jpg,,1,0
NIG16610a,,Default,grouped,NIGER 17 03 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:58,,,,,,,1,,,0,/N/I/NIG16610a_1.jpg,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,,0,,,"50th anniversary of Toyota Corolla (La Toyota Corolla (E70), 1979; Toyota Corolla S, 2001; Toyota Corolla AE86, 1983; Toyota Corolla (KE25) Luxury Coupe, 1972)",/N/I/NIG16610a_1.jpg,,,,,NIG16610a,Africa,NIGER,,Transports - Cars,,,,,,2016,1,,/N/I/NIG16610a_1.jpg,,,2017-02-02 10:07:58,toyota-corolla,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16610a-Perforated,,,,,,,,,,88,/N/I/NIG16610a.jpg,,1,0
NIG16610b,,Default,grouped,NIGER 17 03 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:54:59,,,,,,,1,,,0,/N/I/NIG16610b_1.jpg,,,,,,,,,,,,Toyota Corolla,,,Block after Info Column,,,0,,,"50th anniversary of Toyota Corolla (Corolla Sprinter (E10), 1966)",/N/I/NIG16610b_1.jpg,,,,,NIG16610b,Africa,NIGER,,Transports - Cars,,,,,,2016,1,,/N/I/NIG16610b_1.jpg,,,2017-02-02 10:08:01,toyota-corolla,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16610b-Perforated,,,,,,,,,,88,/N/I/NIG16610b.jpg,,1,0
NIG16611a,,Default,grouped,NIGER 17 03 2016 - Code: NIG16601a-NIG16613b,Stamperija,base,,Įjungta visi,,,,,2017-02-02 09:55:00,,,,,,,1,,,0,/N/I/NIG16611a_1.jpg,,,,,,,,,,,,Muhammad Ali,,,Block after Info Column,,,0,,,Tribute to Muhammad Ali (Muhammad Ali (1942–2016)),/N/I/NIG16611a_1.jpg,,,,,NIG16611a,Africa,NIGER,,Sport - Boxing,,,,,,2016,1,,/N/I/NIG16611a_1.jpg,,,2017-02-02 10:08:03,muhammad-ali,,4,,,0,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,NIG16611a-Perforated,,,,,,,,,,88,/N/I/NIG16611a.jpg,,1,0
